time,open,close,high,low
2020-01-09 15:00:00,1.11083,1.11025,1.11109,1.10925
2020-01-09 16:00:00,1.11024,1.11063,1.11063,1.10937
2020-01-09 17:00:00,1.11062,1.11049,1.11115,1.11039
2020-01-09 18:00:00,1.11050,1.11053,1.11088,1.11036
2020-01-09 19:00:00,1.11054,1.11062,1.11100,1.11052
2020-01-09 20:00:00,1.11062,1.11064,1.11076,1.11041
2020-01-09 21:00:00,1.11065,1.11067,1.11071,1.11036
2020-01-09 22:00:00,1.11068,1.11070,1.11084,1.11034
2020-01-09 23:00:00,1.11069,1.11095,1.11095,1.11065
2020-01-10 00:00:00,1.11095,1.11072,1.11096,1.11063
2020-01-10 01:00:00,1.11071,1.11044,1.11075,1.11023
2020-01-10 02:00:00,1.11044,1.11083,1.11085,1.11037
2020-01-10 03:00:00,1.11083,1.11083,1.11090,1.11073
2020-01-10 04:00:00,1.11082,1.11078,1.11113,1.11067
2020-01-10 05:00:00,1.11077,1.11091,1.11102,1.11073
2020-01-10 06:00:00,1.11091,1.11093,1.11103,1.11070
2020-01-10 07:00:00,1.11094,1.11072,1.11113,1.11046
2020-01-10 08:00:00,1.11072,1.10996,1.11094,1.10934
2020-01-10 09:00:00,1.10996,1.10965,1.11002,1.10913
2020-01-10 10:00:00,1.10966,1.10928,1.10986,1.10903
2020-01-10 11:00:00,1.10927,1.10932,1.10964,1.10852
2020-01-10 12:00:00,1.10930,1.10986,1.10996,1.10918
2020-01-10 13:00:00,1.10986,1.10969,1.11140,1.10900
2020-01-10 14:00:00,1.10969,1.11009,1.11036,1.10864
2020-01-10 15:00:00,1.11009,1.11130,1.11181,1.10985
2020-01-10 16:00:00,1.11131,1.11182,1.11207,1.11113
2020-01-10 17:00:00,1.11182,1.11226,1.11293,1.11182
2020-01-10 18:00:00,1.11225,1.11188,1.11234,1.11185
2020-01-10 19:00:00,1.11188,1.11222,1.11234,1.11174
2020-01-10 20:00:00,1.11223,1.11213,1.11223,1.11196
2020-01-10 21:00:00,1.11212,1.11256,1.11256,1.11202
2020-01-12 22:00:00,1.11183,1.11178,1.11219,1.11137
2020-01-12 23:00:00,1.11177,1.11165,1.11184,1.11152
2020-01-13 00:00:00,1.11163,1.11188,1.11190,1.11162
2020-01-13 01:00:00,1.11188,1.11214,1.11215,1.11175
2020-01-13 02:00:00,1.11215,1.11260,1.11262,1.11202
2020-01-13 03:00:00,1.11259,1.11295,1.11300,1.11253
2020-01-13 04:00:00,1.11295,1.11275,1.11307,1.11274
2020-01-13 05:00:00,1.11274,1.11299,1.11320,1.11272
2020-01-13 06:00:00,1.11300,1.11290,1.11305,1.11251
2020-01-13 07:00:00,1.11289,1.11230,1.11302,1.11222
2020-01-13 08:00:00,1.11228,1.11282,1.11299,1.11202
2020-01-13 09:00:00,1.11283,1.11153,1.11363,1.11149
2020-01-13 10:00:00,1.11152,1.11169,1.11197,1.11127
2020-01-13 11:00:00,1.11170,1.11207,1.11243,1.11166
2020-01-13 12:00:00,1.11206,1.11247,1.11263,1.11186
2020-01-13 13:00:00,1.11246,1.11189,1.11285,1.11184
2020-01-13 14:00:00,1.11189,1.11242,1.11269,1.11177
2020-01-13 15:00:00,1.11242,1.11333,1.11383,1.11212
2020-01-13 16:00:00,1.11331,1.11374,1.11470,1.11327
2020-01-13 17:00:00,1.11373,1.11400,1.11420,1.11358
2020-01-13 18:00:00,1.11399,1.11398,1.11450,1.11385
2020-01-13 19:00:00,1.11398,1.11383,1.11415,1.11378
2020-01-13 20:00:00,1.11383,1.11379,1.11388,1.11363
2020-01-13 21:00:00,1.11379,1.11342,1.11381,1.11333
2020-01-13 22:00:00,1.11348,1.11358,1.11402,1.11331
2020-01-13 23:00:00,1.11359,1.11346,1.11368,1.11336
2020-01-14 00:00:00,1.11347,1.11387,1.11424,1.11342
2020-01-14 01:00:00,1.11387,1.11374,1.11411,1.11314
2020-01-14 02:00:00,1.11374,1.11375,1.11389,1.11356
2020-01-14 03:00:00,1.11375,1.11358,1.11390,1.11355
2020-01-14 04:00:00,1.11358,1.11368,1.11384,1.11357
2020-01-14 05:00:00,1.11368,1.11372,1.11386,1.11362
2020-01-14 06:00:00,1.11372,1.11447,1.11447,1.11351
2020-01-14 07:00:00,1.11446,1.11426,1.11447,1.11375
2020-01-14 08:00:00,1.11424,1.11354,1.11443,1.11336
2020-01-14 09:00:00,1.11354,1.11316,1.11358,1.11305
2020-01-14 10:00:00,1.11315,1.11341,1.11356,1.11286
2020-01-14 11:00:00,1.11341,1.11304,1.11346,1.11266
2020-01-14 12:00:00,1.11305,1.11208,1.11306,1.11196
2020-01-14 13:00:00,1.11208,1.11104,1.11210,1.11054
2020-01-14 14:00:00,1.11105,1.11219,1.11236,1.11046
2020-01-14 15:00:00,1.11220,1.11223,1.11234,1.11139
2020-01-14 16:00:00,1.11223,1.11299,1.11307,1.11204
2020-01-14 17:00:00,1.11298,1.11312,1.11328,1.11274
2020-01-14 18:00:00,1.11311,1.11317,1.11350,1.11300
2020-01-14 19:00:00,1.11316,1.11282,1.11332,1.11281
2020-01-14 20:00:00,1.11282,1.11286,1.11303,1.11272
2020-01-14 21:00:00,1.11285,1.11292,1.11304,1.11248
2020-01-14 22:00:00,1.11302,1.11268,1.11302,1.11264
2020-01-14 23:00:00,1.11267,1.11278,1.11283,1.11263
2020-01-15 00:00:00,1.11278,1.11297,1.11310,1.11273
2020-01-15 01:00:00,1.11297,1.11298,1.11314,1.11274
2020-01-15 02:00:00,1.11298,1.11294,1.11314,1.11271
2020-01-15 03:00:00,1.11294,1.11305,1.11313,1.11283
2020-01-15 04:00:00,1.11305,1.11332,1.11339,1.11298
2020-01-15 05:00:00,1.11332,1.11342,1.11348,1.11318
2020-01-15 06:00:00,1.11340,1.11358,1.11368,1.11324
2020-01-15 07:00:00,1.11359,1.11286,1.11370,1.11272
2020-01-15 08:00:00,1.11284,1.11304,1.11310,1.11186
2020-01-15 09:00:00,1.11302,1.11286,1.11336,1.11258
2020-01-15 10:00:00,1.11286,1.11390,1.11395,1.11251
2020-01-15 11:00:00,1.11389,1.11482,1.11550,1.11381
2020-01-15 12:00:00,1.11479,1.11411,1.11527,1.11398
2020-01-15 13:00:00,1.11417,1.11492,1.11496,1.11403
2020-01-15 14:00:00,1.11491,1.11524,1.11635,1.11488
2020-01-15 15:00:00,1.11524,1.11524,1.11549,1.11433
2020-01-15 16:00:00,1.11524,1.11598,1.11601,1.11497
2020-01-15 17:00:00,1.11598,1.11577,1.11616,1.11564
2020-01-15 18:00:00,1.11577,1.11518,1.11598,1.11499
2020-01-15 19:00:00,1.11518,1.11506,1.11541,1.11497
2020-01-15 20:00:00,1.11505,1.11526,1.11532,1.11483
2020-01-15 21:00:00,1.11525,1.11498,1.11526,1.11484
2020-01-15 22:00:00,1.11498,1.11520,1.11552,1.11495
2020-01-15 23:00:00,1.11521,1.11526,1.11536,1.11503
2020-01-16 00:00:00,1.11527,1.11549,1.11583,1.11526
2020-01-16 01:00:00,1.11550,1.11537,1.11554,1.11532
2020-01-16 02:00:00,1.11538,1.11519,1.11539,1.11510
2020-01-16 03:00:00,1.11518,1.11530,1.11552,1.11516
2020-01-16 04:00:00,1.11531,1.11512,1.11537,1.11509
2020-01-16 05:00:00,1.11512,1.11499,1.11527,1.11498
2020-01-16 06:00:00,1.11500,1.11507,1.11507,1.11447
2020-01-16 07:00:00,1.11506,1.11479,1.11530,1.11453
2020-01-16 08:00:00,1.11480,1.11564,1.11639,1.11460
2020-01-16 09:00:00,1.11565,1.11535,1.11596,1.11504
2020-01-16 10:00:00,1.11534,1.11576,1.11634,1.11528
2020-01-16 11:00:00,1.11575,1.11591,1.11608,1.11559
2020-01-16 12:00:00,1.11592,1.11651,1.11728,1.11569
2020-01-16 13:00:00,1.11650,1.11515,1.11699,1.11502
2020-01-16 14:00:00,1.11515,1.11417,1.11603,1.11413
2020-01-16 15:00:00,1.11416,1.11408,1.11470,1.11311
2020-01-16 16:00:00,1.11409,1.11305,1.11425,1.11281
2020-01-16 17:00:00,1.11305,1.11348,1.11362,1.11293
2020-01-16 18:00:00,1.11348,1.11350,1.11363,1.11319
2020-01-16 19:00:00,1.11349,1.11351,1.11358,1.11328
2020-01-16 20:00:00,1.11350,1.11381,1.11382,1.11346
2020-01-16 21:00:00,1.11380,1.11372,1.11384,1.11346
2020-01-16 22:00:00,1.11368,1.11382,1.11389,1.11349
2020-01-16 23:00:00,1.11383,1.11373,1.11383,1.11359
2020-01-17 00:00:00,1.11372,1.11377,1.11395,1.11353
2020-01-17 01:00:00,1.11378,1.11370,1.11393,1.11341
2020-01-17 02:00:00,1.11371,1.11364,1.11427,1.11364
2020-01-17 03:00:00,1.11365,1.11313,1.11381,1.11312
2020-01-17 04:00:00,1.11312,1.11322,1.11339,1.11310
2020-01-17 05:00:00,1.11322,1.11367,1.11378,1.11321
2020-01-17 06:00:00,1.11366,1.11398,1.11406,1.11349
2020-01-17 07:00:00,1.11398,1.11365,1.11413,1.11351
2020-01-17 08:00:00,1.11366,1.11358,1.11398,1.11341
2020-01-17 09:00:00,1.11359,1.11279,1.11378,1.11249
2020-01-17 10:00:00,1.11279,1.11163,1.11284,1.11160
2020-01-17 11:00:00,1.11159,1.11125,1.11159,1.11065
2020-01-17 12:00:00,1.11125,1.11099,1.11149,1.11061
2020-01-17 13:00:00,1.11099,1.11005,1.11121,1.10981
2020-01-17 14:00:00,1.11007,1.11008,1.11062,1.10959
2020-01-17 15:00:00,1.11009,1.10940,1.11030,1.10863
2020-01-17 16:00:00,1.10941,1.10920,1.10963,1.10891
2020-01-17 17:00:00,1.10918,1.10913,1.10951,1.10881
2020-01-17 18:00:00,1.10912,1.10927,1.10945,1.10903
2020-01-17 19:00:00,1.10927,1.10933,1.10948,1.10906
2020-01-17 20:00:00,1.10932,1.10929,1.10936,1.10914
2020-01-17 21:00:00,1.10929,1.10920,1.10930,1.10896
2020-01-19 22:00:00,1.10940,1.10912,1.10951,1.10897
2020-01-19 23:00:00,1.10911,1.10948,1.10949,1.10891
2020-01-20 00:00:00,1.10947,1.10931,1.10988,1.10929
2020-01-20 01:00:00,1.10931,1.10965,1.10980,1.10927
2020-01-20 02:00:00,1.10964,1.10973,1.10976,1.10952
2020-01-20 03:00:00,1.10973,1.10961,1.10991,1.10954
2020-01-20 04:00:00,1.10960,1.10968,1.10968,1.10942
2020-01-20 05:00:00,1.10967,1.10981,1.10991,1.10951
2020-01-20 06:00:00,1.10982,1.11008,1.11014,1.10979
2020-01-20 07:00:00,1.11008,1.10946,1.11024,1.10941
2020-01-20 08:00:00,1.10946,1.10892,1.10975,1.10889
2020-01-20 09:00:00,1.10893,1.10898,1.10915,1.10824
2020-01-20 10:00:00,1.10898,1.10842,1.10907,1.10831
2020-01-20 11:00:00,1.10842,1.10858,1.10884,1.10842
2020-01-20 12:00:00,1.10858,1.10840,1.10873,1.10829
2020-01-20 13:00:00,1.10840,1.10836,1.10857,1.10807
2020-01-20 14:00:00,1.10836,1.10822,1.10847,1.10794
2020-01-20 15:00:00,1.10822,1.10829,1.10854,1.10769
2020-01-20 16:00:00,1.10830,1.10841,1.10863,1.10813
2020-01-20 17:00:00,1.10841,1.10836,1.10869,1.10833
2020-01-20 18:00:00,1.10835,1.10895,1.10909,1.10825
2020-01-20 19:00:00,1.10894,1.10920,1.10922,1.10878
2020-01-20 20:00:00,1.10920,1.10978,1.10982,1.10916
2020-01-20 21:00:00,1.10978,1.10957,1.10981,1.10951
2020-01-20 22:00:00,1.10957,1.10974,1.10982,1.10950
2020-01-20 23:00:00,1.10971,1.10965,1.10971,1.10936
2020-01-21 00:00:00,1.10965,1.10926,1.10970,1.10911
2020-01-21 01:00:00,1.10925,1.10907,1.10932,1.10890
2020-01-21 02:00:00,1.10907,1.10960,1.10966,1.10907
2020-01-21 03:00:00,1.10960,1.10975,1.10989,1.10943
2020-01-21 04:00:00,1.10974,1.10995,1.10995,1.10948
2020-01-21 05:00:00,1.10994,1.10955,1.10995,1.10953
2020-01-21 06:00:00,1.10956,1.10943,1.10976,1.10940
2020-01-21 07:00:00,1.10942,1.10924,1.10970,1.10918
2020-01-21 08:00:00,1.10925,1.10906,1.10965,1.10866
2020-01-21 09:00:00,1.10905,1.10912,1.10938,1.10857
2020-01-21 10:00:00,1.10912,1.11040,1.11101,1.10904
2020-01-21 11:00:00,1.11039,1.11056,1.11103,1.11021
2020-01-21 12:00:00,1.11057,1.11083,1.11093,1.10998
2020-01-21 13:00:00,1.11085,1.11138,1.11181,1.11078
2020-01-21 14:00:00,1.11137,1.11032,1.11139,1.11017
2020-01-21 15:00:00,1.11031,1.10979,1.11039,1.10890
2020-01-21 16:00:00,1.10979,1.10959,1.11000,1.10922
2020-01-21 17:00:00,1.10959,1.10919,1.10966,1.10905
2020-01-21 18:00:00,1.10920,1.10925,1.10952,1.10896
2020-01-21 19:00:00,1.10926,1.10951,1.10954,1.10917
2020-01-21 20:00:00,1.10951,1.10874,1.10955,1.10874
2020-01-21 21:00:00,1.10875,1.10827,1.10883,1.10811
2020-01-21 22:00:00,1.10827,1.10834,1.10863,1.10823
2020-01-21 23:00:00,1.10831,1.10853,1.10857,1.10828
2020-01-22 00:00:00,1.10854,1.10829,1.10871,1.10825
2020-01-22 01:00:00,1.10830,1.10820,1.10840,1.10778
2020-01-22 02:00:00,1.10819,1.10807,1.10825,1.10775
2020-01-22 03:00:00,1.10807,1.10817,1.10841,1.10801
2020-01-22 04:00:00,1.10817,1.10826,1.10832,1.10809
2020-01-22 05:00:00,1.10827,1.10847,1.10858,1.10822
2020-01-22 06:00:00,1.10846,1.10830,1.10864,1.10811
2020-01-22 07:00:00,1.10830,1.10861,1.10863,1.10754
2020-01-22 08:00:00,1.10860,1.10817,1.10862,1.10751
2020-01-22 09:00:00,1.10816,1.10909,1.10929,1.10782
2020-01-22 10:00:00,1.10910,1.10862,1.10948,1.10861
2020-01-22 11:00:00,1.10862,1.10790,1.10881,1.10782
2020-01-22 12:00:00,1.10789,1.10838,1.10852,1.10773
2020-01-22 13:00:00,1.10837,1.10900,1.10915,1.10825
2020-01-22 14:00:00,1.10900,1.10735,1.10985,1.10729
2020-01-22 15:00:00,1.10735,1.10756,1.10782,1.10702
2020-01-22 16:00:00,1.10755,1.10848,1.10913,1.10749
2020-01-22 17:00:00,1.10849,1.10858,1.10900,1.10840
2020-01-22 18:00:00,1.10859,1.10871,1.10873,1.10841
2020-01-22 19:00:00,1.10871,1.10920,1.10935,1.10867
2020-01-22 20:00:00,1.10919,1.10929,1.10931,1.10896
2020-01-22 21:00:00,1.10930,1.10932,1.10955,1.10914
2020-01-22 22:00:00,1.10940,1.10940,1.10956,1.10923
2020-01-22 23:00:00,1.10937,1.10959,1.10969,1.10934
2020-01-23 00:00:00,1.10959,1.10873,1.10999,1.10799
2020-01-23 01:00:00,1.10875,1.10895,1.10900,1.10856
2020-01-23 02:00:00,1.10894,1.10897,1.10916,1.10875
2020-01-23 03:00:00,1.10896,1.10831,1.10900,1.10826
2020-01-23 04:00:00,1.10830,1.10854,1.10859,1.10812
2020-01-23 05:00:00,1.10855,1.10833,1.10855,1.10827
2020-01-23 06:00:00,1.10833,1.10853,1.10853,1.10811
2020-01-23 07:00:00,1.10853,1.10893,1.10924,1.10851
2020-01-23 08:00:00,1.10894,1.10839,1.10899,1.10824
2020-01-23 09:00:00,1.10840,1.10845,1.10870,1.10791
2020-01-23 10:00:00,1.10845,1.10913,1.10922,1.10823
2020-01-23 11:00:00,1.10913,1.10906,1.10951,1.10876
2020-01-23 12:00:00,1.10906,1.10847,1.10928,1.10846
2020-01-23 13:00:00,1.10846,1.10868,1.11089,1.10804
2020-01-23 14:00:00,1.10868,1.10695,1.10907,1.10601
2020-01-23 15:00:00,1.10694,1.10464,1.10717,1.10404
2020-01-23 16:00:00,1.10460,1.10412,1.10463,1.10365
2020-01-23 17:00:00,1.10412,1.10511,1.10520,1.10399
2020-01-23 18:00:00,1.10510,1.10499,1.10537,1.10487
2020-01-23 19:00:00,1.10498,1.10555,1.10560,1.10483
2020-01-23 20:00:00,1.10555,1.10557,1.10578,1.10547
2020-01-23 21:00:00,1.10557,1.10554,1.10591,1.10546
2020-01-23 22:00:00,1.10552,1.10561,1.10596,1.10533
2020-01-23 23:00:00,1.10560,1.10556,1.10566,1.10539
2020-01-24 00:00:00,1.10557,1.10529,1.10557,1.10508
2020-01-24 01:00:00,1.10530,1.10540,1.10555,1.10521
2020-01-24 02:00:00,1.10540,1.10530,1.10540,1.10519
2020-01-24 03:00:00,1.10531,1.10506,1.10532,1.10498
2020-01-24 04:00:00,1.10506,1.10488,1.10520,1.10488
2020-01-24 05:00:00,1.10488,1.10490,1.10499,1.10466
2020-01-24 06:00:00,1.10490,1.10507,1.10509,1.10451
2020-01-24 07:00:00,1.10504,1.10513,1.10528,1.10428
2020-01-24 08:00:00,1.10512,1.10473,1.10618,1.10447
2020-01-24 09:00:00,1.10472,1.10361,1.10526,1.10339
2020-01-24 10:00:00,1.10360,1.10377,1.10399,1.10319
2020-01-24 11:00:00,1.10376,1.10357,1.10377,1.10284
2020-01-24 12:00:00,1.10354,1.10279,1.10370,1.10263
2020-01-24 13:00:00,1.10277,1.10389,1.10393,1.10274
2020-01-24 14:00:00,1.10391,1.10313,1.10400,1.10290
2020-01-24 15:00:00,1.10314,1.10250,1.10362,1.10231
2020-01-24 16:00:00,1.10250,1.10251,1.10280,1.10197
2020-01-24 17:00:00,1.10252,1.10273,1.10279,1.10223
2020-01-24 18:00:00,1.10274,1.10281,1.10299,1.10263
2020-01-24 19:00:00,1.10282,1.10298,1.10331,1.10276
2020-01-24 20:00:00,1.10298,1.10279,1.10303,1.10258
2020-01-24 21:00:00,1.10279,1.10280,1.10297,1.10245
2020-01-26 22:00:00,1.10355,1.10321,1.10355,1.10250
2020-01-26 23:00:00,1.10320,1.10249,1.10345,1.10248
2020-01-27 00:00:00,1.10248,1.10323,1.10351,1.10248
2020-01-27 01:00:00,1.10324,1.10338,1.10349,1.10311
2020-01-27 02:00:00,1.10339,1.10292,1.10360,1.10289
2020-01-27 03:00:00,1.10291,1.10283,1.10304,1.10276
2020-01-27 04:00:00,1.10285,1.10279,1.10294,1.10276
2020-01-27 05:00:00,1.10279,1.10310,1.10311,1.10269
2020-01-27 06:00:00,1.10310,1.10279,1.10319,1.10262
2020-01-27 07:00:00,1.10280,1.10347,1.10377,1.10279
2020-01-27 08:00:00,1.10348,1.10280,1.10378,1.10256
2020-01-27 09:00:00,1.10277,1.10211,1.10280,1.10153
2020-01-27 10:00:00,1.10211,1.10283,1.10293,1.10185
2020-01-27 11:00:00,1.10284,1.10247,1.10290,1.10218
2020-01-27 12:00:00,1.10247,1.10234,1.10260,1.10203
